node_u,node_v,group_u,group_v,hierarchy_u,hierarchy_v,edge_type,overlap,is_local_bridge
10481,18966,A,B,A_CORE,B_PERIPHERY,bridge,0.0,True
10481,41461,A,A,A_CORE,A_PERIPHERY,internal,0.00823045267489712,False
10481,48596,A,A,A_CORE,A_CORE,internal,0.03237410071942446,False
26791,19659,A,A,A_CORE,A_CORE,internal,0.20089285714285715,False
26791,27452,A,A,A_CORE,A_PERIPHERY,internal,0.010101010101010102,False
26791,6575,A,A,A_CORE,A_CORE,internal,0.1416184971098266,False
26791,27969,A,A,A_CORE,A_CORE,internal,0.011869436201780416,False
26791,24746,A,A,A_CORE,A_CORE,internal,0.15588235294117647,False
26791,13449,A,A,A_CORE,A_CORE,internal,0.06927710843373494,False
26791,23864,A,A,A_CORE,A_CORE,internal,0.029239766081871343,False
26791,1994,A,A,A_CORE,A_CORE,internal,0.057926829268292686,False
26791,5405,A,A,A_CORE,A_CORE,internal,0.03910614525139665,False
26791,1671,A,B,A_CORE,B_CORE,bridge,0.0,True
26791,37541,A,A,A_CORE,A_PERIPHERY,internal,0.03870967741935484,False
26791,32311,A,A,A_CORE,A_CORE,internal,0.05128205128205128,False
26791,34150,A,A,A_CORE,A_CORE,internal,0.06299212598425197,False
26791,1047,A,A,A_CORE,A_CORE,internal,0.040983606557377046,False
26791,19943,A,A,A_CORE,A_CORE,internal,0.08108108108108109,False
26791,14274,A,A,A_CORE,A_PERIPHERY,internal,0.0032258064516129032,False
26791,37125,A,A,A_CORE,A_CORE,internal,0.0650887573964497,False
26791,15408,A,A,A_CORE,A_PERIPHERY,internal,0.0033444816053511705,False
26791,4209,A,A,A_CORE,A_PERIPHERY,internal,0.009708737864077669,False
26791,33025,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
26791,38590,A,A,A_CORE,A_PERIPHERY,internal,0.021806853582554516,False
26791,33367,A,A,A_CORE,A_PERIPHERY,internal,0.009615384615384616,False
26791,37776,A,A,A_CORE,A_PERIPHERY,internal,0.003355704697986577,False
26791,23071,A,A,A_CORE,A_CORE,internal,0.0706713780918728,False
26791,3066,A,A,A_CORE,A_CORE,internal,0.1545138888888889,False
26791,15128,A,A,A_CORE,A_CORE,internal,0.035422343324250684,False
26791,30876,A,A,A_CORE,A_CORE,internal,0.11608623548922056,False
26791,14196,A,A,A_CORE,A_PERIPHERY,internal,0.0032679738562091504,False
26791,20696,A,A,A_CORE,A_CORE,internal,0.052478134110787174,False
26791,1991,A,A,A_CORE,A_CORE,internal,0.09552845528455285,False
26791,43510,A,A,A_CORE,A_PERIPHERY,internal,0.03870967741935484,False
26791,9252,A,A,A_CORE,A_CORE,internal,0.07536231884057971,False
26791,35394,A,A,A_CORE,A_CORE,internal,0.029585798816568046,False
26791,21650,A,A,A_CORE,A_CORE,internal,0.0125,False
26791,18309,A,A,A_CORE,A_CORE,internal,0.135,False
26791,27657,A,A,A_CORE,A_CORE,internal,0.1915966386554622,False
26791,17199,A,A,A_CORE,A_PERIPHERY,internal,0.00964630225080386,False
26791,34592,A,A,A_CORE,A_PERIPHERY,internal,0.013114754098360656,False
26791,38212,A,A,A_CORE,A_CORE,internal,0.10015408320493066,False
26791,11642,A,A,A_CORE,A_CORE,internal,0.08372093023255814,False
26791,10034,A,A,A_CORE,A_CORE,internal,0.09366391184573003,False
26791,31421,A,A,A_CORE,A_CORE,internal,0.0778816199376947,False
26791,44296,A,A,A_CORE,A_CORE,internal,0.10588235294117647,False
26791,8052,A,A,A_CORE,A_CORE,internal,0.11764705882352941,False
26791,29178,A,A,A_CORE,A_CORE,internal,0.025423728813559324,False
26791,4278,A,A,A_CORE,A_CORE,internal,0.05473684210526316,False
26791,27395,A,A,A_CORE,A_CORE,internal,0.0821917808219178,False
26791,47313,A,A,A_CORE,A_CORE,internal,0.24355300859598855,False
26791,40691,A,A,A_CORE,A_CORE,internal,0.07142857142857142,False
26791,33995,A,A,A_CORE,A_CORE,internal,0.06285714285714286,False
26791,27863,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
26791,27237,A,A,A_CORE,A_CORE,internal,0.23950617283950618,False
26791,18102,A,A,A_CORE,A_CORE,internal,0.07028753993610223,False
26791,46993,A,A,A_CORE,A_CORE,internal,0.10277777777777777,False
26791,26431,A,A,A_CORE,A_PERIPHERY,internal,0.0033333333333333335,False
26791,13455,A,A,A_CORE,A_CORE,internal,0.043478260869565216,False
26791,36072,A,A,A_CORE,A_PERIPHERY,internal,0.003205128205128205,False
26791,41665,A,A,A_CORE,A_CORE,internal,0.12423625254582485,False
26791,20658,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
26791,43516,A,A,A_CORE,A_CORE,internal,0.07432432432432433,False
26791,36016,A,A,A_CORE,A_CORE,internal,0.06046511627906977,False
26791,373,A,A,A_CORE,A_PERIPHERY,internal,0.006666666666666667,False
26791,39583,A,A,A_CORE,A_CORE,internal,0.04081632653061224,False
26791,8466,A,A,A_CORE,A_PERIPHERY,internal,0.016778523489932886,False
26791,6472,A,A,A_CORE,A_CORE,internal,0.06402439024390244,False
26791,2658,A,A,A_CORE,A_PERIPHERY,internal,0.016286644951140065,False
26791,38186,A,A,A_CORE,A_CORE,internal,0.0583804143126177,False
26791,18418,A,A,A_CORE,A_CORE,internal,0.11455108359133127,False
26791,37209,A,A,A_CORE,A_PERIPHERY,internal,0.006688963210702341,False
26791,43791,A,A,A_CORE,A_PERIPHERY,internal,0.00980392156862745,False
26791,31998,A,A,A_CORE,A_CORE,internal,0.028277634961439587,False
26791,30551,A,B,A_CORE,B_PERIPHERY,bridge,0.0033003300330033004,False
26791,19017,A,A,A_CORE,A_PERIPHERY,internal,0.019801980198019802,False
26791,34761,A,A,A_CORE,A_PERIPHERY,internal,0.0033444816053511705,False
26791,42948,A,B,A_CORE,B_CORE,bridge,0.0,True
26791,31993,A,A,A_CORE,A_CORE,internal,0.10168134507606084,False
26791,2395,A,A,A_CORE,A_CORE,internal,0.04746835443037975,False
26791,5432,A,A,A_CORE,A_PERIPHERY,internal,0.028846153846153848,False
26791,7798,A,A,A_CORE,A_CORE,internal,0.045351473922902494,False
26791,10442,A,A,A_CORE,A_PERIPHERY,internal,0.006711409395973154,False
26791,41083,A,A,A_CORE,A_PERIPHERY,internal,0.0031446540880503146,False
26791,47890,A,A,A_CORE,A_CORE,internal,0.10344827586206896,False
26791,10038,A,A,A_CORE,A_CORE,internal,0.09892086330935251,False
26791,7489,A,A,A_CORE,A_CORE,internal,0.03903903903903904,False
26791,23,A,A,A_CORE,A_CORE,internal,0.05345911949685535,False
26791,40635,A,A,A_CORE,A_PERIPHERY,internal,0.025396825396825397,False
26791,27978,A,B,A_CORE,B_CORE,bridge,0.01592356687898089,False
26791,41926,A,A,A_CORE,A_PERIPHERY,internal,0.003367003367003367,False
26791,12762,A,A,A_CORE,A_CORE,internal,0.10498687664041995,False
26791,13755,A,A,A_CORE,A_PERIPHERY,internal,0.0033112582781456954,False
26791,25207,A,A,A_CORE,A_PERIPHERY,internal,0.006711409395973154,False
26791,7502,A,A,A_CORE,A_CORE,internal,0.03939393939393939,False
26791,33931,A,A,A_CORE,A_PERIPHERY,internal,0.0031746031746031746,False
26791,31245,A,A,A_CORE,A_CORE,internal,0.1362397820163488,False
26791,23823,A,A,A_CORE,A_CORE,internal,0.11926605504587157,False
26791,10579,A,A,A_CORE,A_CORE,internal,0.046296296296296294,False
26791,46045,A,A,A_CORE,A_PERIPHERY,internal,0.003367003367003367,False
26791,1120,A,A,A_CORE,A_CORE,internal,0.06804733727810651,False
26791,18323,A,A,A_CORE,A_PERIPHERY,internal,0.0033333333333333335,False
26791,45123,A,A,A_CORE,A_PERIPHERY,internal,0.01929260450160772,False
26791,41233,A,A,A_CORE,A_CORE,internal,0.0915032679738562,False
26791,38650,A,A,A_CORE,A_PERIPHERY,internal,0.03773584905660377,False
26791,43018,A,A,A_CORE,A_CORE,internal,0.15680473372781065,False
26791,9078,A,A,A_CORE,A_CORE,internal,0.21470588235294116,False
26791,23690,A,A,A_CORE,A_CORE,internal,0.06329113924050633,False
26791,39514,A,A,A_CORE,A_PERIPHERY,internal,0.0033444816053511705,False
26791,25554,A,A,A_CORE,A_CORE,internal,0.09955423476968796,False
26791,10295,A,A,A_CORE,A_CORE,internal,0.03785488958990536,False
26791,27781,A,A,A_CORE,A_CORE,internal,0.10810810810810811,False
26791,2478,A,A,A_CORE,A_PERIPHERY,internal,0.03678929765886288,False
26791,30076,A,A,A_CORE,A_PERIPHERY,internal,0.03,False
26791,141,A,A,A_CORE,A_CORE,internal,0.02108433734939759,False
26791,24909,A,A,A_CORE,A_CORE,internal,0.1,False
26791,46050,A,A,A_CORE,A_CORE,internal,0.040880503144654086,False
26791,5914,A,A,A_CORE,A_CORE,internal,0.065,False
26791,39726,A,A,A_CORE,A_PERIPHERY,internal,0.006600660066006601,False
26791,12459,A,A,A_CORE,A_CORE,internal,0.04,False
26791,33608,A,A,A_CORE,A_PERIPHERY,internal,0.019933554817275746,False
26791,47669,A,A,A_CORE,A_CORE,internal,0.05501618122977346,False
26791,35756,A,A,A_CORE,A_CORE,internal,0.10793650793650794,False
26791,12422,A,A,A_CORE,A_CORE,internal,0.15193370165745856,False
26791,14107,A,A,A_CORE,A_CORE,internal,0.09879518072289156,False
26791,24082,A,A,A_CORE,A_CORE,internal,0.06769230769230769,False
26791,396,A,A,A_CORE,A_CORE,internal,0.14133333333333334,False
26791,42346,A,A,A_CORE,A_PERIPHERY,internal,0.01875,False
26791,10607,A,A,A_CORE,A_CORE,internal,0.07660455486542443,False
26791,24691,A,A,A_CORE,A_PERIPHERY,internal,0.023026315789473683,False
26791,19599,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
26791,16941,A,A,A_CORE,A_PERIPHERY,internal,0.013422818791946308,False
26791,42533,A,A,A_CORE,A_CORE,internal,0.05844155844155844,False
26791,44304,A,A,A_CORE,A_CORE,internal,0.09657320872274143,False
26791,43801,A,A,A_CORE,A_CORE,internal,0.09330143540669857,False
26791,18676,A,A,A_CORE,A_PERIPHERY,internal,0.01644736842105263,False
26791,40410,A,A,A_CORE,A_CORE,internal,0.09065934065934066,False
26791,44957,A,A,A_CORE,A_CORE,internal,0.0825242718446602,False
26791,28411,A,A,A_CORE,A_CORE,internal,0.06051873198847262,False
26791,9329,A,A,A_CORE,A_PERIPHERY,internal,0.016666666666666666,False
26791,45578,A,A,A_CORE,A_CORE,internal,0.05115089514066496,False
26791,46223,A,A,A_CORE,A_CORE,internal,0.13897280966767372,False
26791,4174,A,A,A_CORE,A_CORE,internal,0.044444444444444446,False
26791,21248,A,A,A_CORE,A_CORE,internal,0.03836317135549872,False
26791,25316,A,A,A_CORE,A_PERIPHERY,internal,0.006622516556291391,False
26791,12402,A,A,A_CORE,A_CORE,internal,0.028985507246376812,False
26791,28141,A,A,A_CORE,A_CORE,internal,0.05029585798816568,False
26791,5098,A,A,A_CORE,A_PERIPHERY,internal,0.0033444816053511705,False
26791,35991,A,A,A_CORE,A_CORE,internal,0.08333333333333333,False
26791,8853,A,A,A_CORE,A_CORE,internal,0.0823327615780446,False
26791,32325,A,A,A_CORE,A_CORE,internal,0.024861878453038673,False
26791,23284,A,A,A_CORE,A_CORE,internal,0.07236842105263158,False
26791,20515,A,A,A_CORE,A_CORE,internal,0.045454545454545456,False
26791,21944,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
26791,11994,A,A,A_CORE,A_PERIPHERY,internal,0.03367003367003367,False
26791,42816,A,A,A_CORE,A_CORE,internal,0.05128205128205128,False
26791,3654,A,A,A_CORE,A_PERIPHERY,internal,0.019933554817275746,False
26791,41431,A,A,A_CORE,A_PERIPHERY,internal,0.01,False
26791,45229,A,A,A_CORE,A_CORE,internal,0.05504587155963303,False
26791,44153,A,A,A_CORE,A_CORE,internal,0.017341040462427744,False
26791,14099,A,A,A_CORE,A_PERIPHERY,internal,0.02258064516129032,False
26791,11587,A,A,A_CORE,A_PERIPHERY,internal,0.016778523489932886,False
26791,8328,A,A,A_CORE,A_PERIPHERY,internal,0.0033444816053511705,False
26791,925,A,A,A_CORE,A_PERIPHERY,internal,0.0033333333333333335,False
26791,39968,A,A,A_CORE,A_PERIPHERY,internal,0.046052631578947366,False
26791,38642,A,A,A_CORE,A_CORE,internal,0.038338658146964855,False
26791,37740,A,A,A_CORE,A_CORE,internal,0.06811145510835913,False
26791,30764,A,A,A_CORE,A_PERIPHERY,internal,0.012658227848101266,False
26791,896,A,A,A_CORE,A_PERIPHERY,internal,0.01,False
26791,28859,A,A,A_CORE,A_CORE,internal,0.03038674033149171,False
26791,22231,A,B,A_CORE,B_CORE,bridge,0.010460251046025104,False
26791,42426,A,A,A_CORE,A_PERIPHERY,internal,0.009868421052631578,False
26791,13934,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
26791,39140,A,A,A_CORE,A_CORE,internal,0.08169014084507042,False
26791,45993,A,B,A_CORE,B_PERIPHERY,bridge,0.0,True
26791,28977,A,A,A_CORE,A_CORE,internal,0.024539877300613498,False
26791,1598,A,A,A_CORE,A_PERIPHERY,internal,0.02258064516129032,False
26791,21980,A,A,A_CORE,A_CORE,internal,0.06868131868131869,False
26791,38204,A,A,A_CORE,A_PERIPHERY,internal,0.019417475728155338,False
26791,18407,A,B,A_CORE,B_CORE,bridge,0.008432888264230498,False
26791,30073,A,A,A_CORE,A_CORE,internal,0.14470284237726097,False
26791,2703,A,A,A_CORE,A_PERIPHERY,internal,0.00974025974025974,False
26791,26845,A,A,A_CORE,A_CORE,internal,0.07917888563049853,False
26791,32181,A,A,A_CORE,A_CORE,internal,0.012012012012012012,False
26791,35144,A,A,A_CORE,A_PERIPHERY,internal,0.01,False
26791,28793,A,A,A_CORE,A_PERIPHERY,internal,0.025157232704402517,False
26791,10796,A,A,A_CORE,A_PERIPHERY,internal,0.009836065573770493,False
26791,23629,A,A,A_CORE,A_CORE,internal,0.1382488479262673,False
26791,6377,A,A,A_CORE,A_CORE,internal,0.1267605633802817,False
26791,39996,A,A,A_CORE,A_CORE,internal,0.0744047619047619,False
26791,30386,A,A,A_CORE,A_CORE,internal,0.030864197530864196,False
26791,39688,A,A,A_CORE,A_CORE,internal,0.031446540880503145,False
26791,34919,A,A,A_CORE,A_CORE,internal,0.021739130434782608,False
26791,35679,A,A,A_CORE,A_PERIPHERY,internal,0.006644518272425249,False
26791,42868,A,A,A_CORE,A_PERIPHERY,internal,0.012658227848101266,False
26791,48678,A,A,A_CORE,A_PERIPHERY,internal,0.013245033112582781,False
26791,37788,A,A,A_CORE,A_PERIPHERY,internal,0.016339869281045753,False
26791,13717,A,A,A_CORE,A_CORE,internal,0.03937007874015748,False
26791,23095,A,A,A_CORE,A_CORE,internal,0.07751937984496124,False
26791,25364,A,A,A_CORE,A_PERIPHERY,internal,0.033003300330033,False
26791,17265,A,A,A_CORE,A_CORE,internal,0.011834319526627219,False
26791,23275,A,A,A_CORE,A_CORE,internal,0.03910614525139665,False
26791,24623,A,A,A_CORE,A_CORE,internal,0.03492063492063492,False
26791,22297,A,A,A_CORE,A_PERIPHERY,internal,0.03642384105960265,False
26791,5802,A,A,A_CORE,A_CORE,internal,0.012461059190031152,False
26791,16129,A,A,A_CORE,A_CORE,internal,0.07964601769911504,False
26791,30208,A,A,A_CORE,A_CORE,internal,0.04804804804804805,False
26791,43741,A,A,A_CORE,A_PERIPHERY,internal,0.006688963210702341,False
26791,18768,A,A,A_CORE,A_CORE,internal,0.05144694533762058,False
26791,610,A,B,A_CORE,B_PERIPHERY,bridge,0.0,True
26791,40557,A,A,A_CORE,A_PERIPHERY,internal,0.026490066225165563,False
26791,2418,A,A,A_CORE,A_PERIPHERY,internal,0.025889967637540454,False
26791,26188,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
26791,34279,A,A,A_CORE,A_CORE,internal,0.10736196319018405,False
26791,47693,A,A,A_CORE,A_CORE,internal,0.03142857142857143,False
26791,27475,A,A,A_CORE,A_PERIPHERY,internal,0.013289036544850499,False
26791,48116,A,A,A_CORE,A_CORE,internal,0.04780114722753346,False
26791,30910,A,A,A_CORE,A_CORE,internal,0.040372670807453416,False
26791,8617,A,A,A_CORE,A_CORE,internal,0.023529411764705882,False
26791,21739,A,A,A_CORE,A_CORE,internal,0.006230529595015576,False
26791,31689,A,A,A_CORE,A_PERIPHERY,internal,0.038338658146964855,False
26791,33309,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
26791,20241,A,A,A_CORE,A_CORE,internal,0.09480812641083522,False
26791,47675,A,A,A_CORE,A_CORE,internal,0.04285714285714286,False
26791,21344,A,A,A_CORE,A_CORE,internal,0.08829568788501027,False
26791,16786,A,A,A_CORE,A_CORE,internal,0.14705882352941177,False
26791,8772,A,A,A_CORE,A_PERIPHERY,internal,0.0033333333333333335,False
26791,38279,A,A,A_CORE,A_CORE,internal,0.06451612903225806,False
26791,28697,A,A,A_CORE,A_CORE,internal,0.040880503144654086,False
26791,31454,A,A,A_CORE,A_PERIPHERY,internal,0.01282051282051282,False
26791,14018,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
26791,28526,A,A,A_CORE,A_PERIPHERY,internal,0.012345679012345678,False
26791,40107,A,A,A_CORE,A_PERIPHERY,internal,0.02356902356902357,False
26791,16530,A,A,A_CORE,A_PERIPHERY,internal,0.016722408026755852,False
26791,48300,A,A,A_CORE,A_CORE,internal,0.05588235294117647,False
26791,45189,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
26791,46781,A,B,A_CORE,B_CORE,bridge,0.0031446540880503146,False
26791,12121,A,B,A_CORE,B_CORE,bridge,0.015384615384615385,False
26791,16822,A,A,A_CORE,A_PERIPHERY,internal,0.02348993288590604,False
26791,28537,A,A,A_CORE,A_PERIPHERY,internal,0.05573770491803279,False
26791,25397,A,A,A_CORE,A_CORE,internal,0.11519607843137254,False
26791,32536,A,A,A_CORE,A_PERIPHERY,internal,0.035483870967741936,False
26791,18693,A,A,A_CORE,A_CORE,internal,0.04416403785488959,False
26791,12627,A,A,A_CORE,A_CORE,internal,0.06097560975609756,False
26791,6433,A,A,A_CORE,A_CORE,internal,0.13202247191011235,False
26791,34024,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
26791,33638,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
26791,1224,A,A,A_CORE,A_PERIPHERY,internal,0.023026315789473683,False
26791,16031,A,A,A_CORE,A_CORE,internal,0.031545741324921134,False
26791,36616,A,A,A_CORE,A_CORE,internal,0.035256410256410256,False
26791,25091,A,A,A_CORE,A_PERIPHERY,internal,0.00980392156862745,False
26791,6481,A,A,A_CORE,A_CORE,internal,0.018404907975460124,False
26791,44961,A,A,A_CORE,A_PERIPHERY,internal,0.042071197411003236,False
26791,46201,A,A,A_CORE,A_PERIPHERY,internal,0.022727272727272728,False
26791,1552,A,A,A_CORE,A_PERIPHERY,internal,0.01929260450160772,False
26791,37253,A,A,A_CORE,A_CORE,internal,0.061488673139158574,False
26791,699,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
26791,47706,A,A,A_CORE,A_CORE,internal,0.049479166666666664,False
26791,42903,A,A,A_CORE,A_PERIPHERY,internal,0.023333333333333334,False
26791,27673,A,A,A_CORE,A_PERIPHERY,internal,0.016722408026755852,False
26791,41461,A,A,A_CORE,A_PERIPHERY,internal,0.019801980198019802,False
26791,48089,A,A,A_CORE,A_CORE,internal,0.03785488958990536,False
26791,10020,A,A,A_CORE,A_CORE,internal,0.01488095238095238,False
26791,29188,A,A,A_CORE,A_PERIPHERY,internal,0.006711409395973154,False
26791,43938,A,A,A_CORE,A_PERIPHERY,internal,0.009708737864077669,False
26791,17390,A,A,A_CORE,A_PERIPHERY,internal,0.012944983818770227,False
26791,10497,A,A,A_CORE,A_CORE,internal,0.02601156069364162,False
26791,39176,A,A,A_CORE,A_PERIPHERY,internal,0.013201320132013201,False
26791,32026,A,A,A_CORE,A_PERIPHERY,internal,0.02280130293159609,False
26791,8470,A,A,A_CORE,A_PERIPHERY,internal,0.006688963210702341,False
26791,10701,A,A,A_CORE,A_CORE,internal,0.15804597701149425,False
26791,21368,A,A,A_CORE,A_PERIPHERY,internal,0.009708737864077669,False
26791,6828,A,A,A_CORE,A_PERIPHERY,internal,0.0033444816053511705,False
26791,23807,A,A,A_CORE,A_PERIPHERY,internal,0.022727272727272728,False
26791,23468,A,A,A_CORE,A_PERIPHERY,internal,0.006514657980456026,False
26791,24122,A,A,A_CORE,A_CORE,internal,0.018575851393188854,False
26791,28577,A,A,A_CORE,A_PERIPHERY,internal,0.0033444816053511705,False
26791,18937,A,A,A_CORE,A_PERIPHERY,internal,0.003355704697986577,False
26791,48417,A,A,A_CORE,A_CORE,internal,0.07339449541284404,False
26791,18128,A,A,A_CORE,A_CORE,internal,0.07755102040816327,False
26791,5502,A,A,A_CORE,A_CORE,internal,0.12149532710280374,False
26791,4817,A,A,A_CORE,A_CORE,internal,0.037037037037037035,False
26791,6547,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
26791,33870,A,A,A_CORE,A_PERIPHERY,internal,0.006711409395973154,False
26791,9269,A,A,A_CORE,A_CORE,internal,0.02881844380403458,False
26791,14252,A,A,A_CORE,A_PERIPHERY,internal,0.006688963210702341,False
26791,43654,A,A,A_CORE,A_PERIPHERY,internal,0.00980392156862745,False
26791,7785,A,A,A_CORE,A_PERIPHERY,internal,0.003257328990228013,False
26791,45210,A,A,A_CORE,A_CORE,internal,0.13538461538461538,False
26791,9023,A,A,A_CORE,A_PERIPHERY,internal,0.003289473684210526,False
26791,20951,A,A,A_CORE,A_PERIPHERY,internal,0.020066889632107024,False
26791,34287,A,A,A_CORE,A_PERIPHERY,internal,0.01592356687898089,False
26791,38664,A,A,A_CORE,A_PERIPHERY,internal,0.0031746031746031746,False
26791,1703,A,A,A_CORE,A_CORE,internal,0.028037383177570093,False
26791,20149,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
26791,40005,A,A,A_CORE,A_CORE,internal,0.03785488958990536,False
26791,13256,A,A,A_CORE,A_PERIPHERY,internal,0.019933554817275746,False
26791,36287,A,A,A_CORE,A_PERIPHERY,internal,0.013157894736842105,False
26791,23413,A,A,A_CORE,A_PERIPHERY,internal,0.006711409395973154,False
26791,34107,A,A,A_CORE,A_PERIPHERY,internal,0.01592356687898089,False
40691,31998,A,A,A_CORE,A_CORE,internal,0.07092198581560284,False
40691,44296,A,A,A_CORE,A_CORE,internal,0.11055276381909548,False
40691,11642,A,A,A_CORE,A_CORE,internal,0.09045226130653267,False
40691,33995,A,A,A_CORE,A_CORE,internal,0.11818181818181818,False
40691,27112,A,A,A_CORE,A_CORE,internal,0.09278350515463918,False
40691,24746,A,A,A_CORE,A_CORE,internal,0.125,False
40691,7129,A,A,A_CORE,A_CORE,internal,0.09782608695652174,False
40691,29573,A,A,A_CORE,A_PERIPHERY,internal,0.04,False
40691,13038,A,B,A_CORE,B_PERIPHERY,bridge,0.0,True
40691,41714,A,A,A_CORE,A_CORE,internal,0.07407407407407407,False
40691,20231,A,A,A_CORE,A_PERIPHERY,internal,0.04838709677419355,False
40691,44709,A,B,A_CORE,B_PERIPHERY,bridge,0.0,True
40691,41533,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
40691,40682,A,A,A_CORE,A_PERIPHERY,internal,0.1774193548387097,False
40691,23681,A,A,A_CORE,A_PERIPHERY,internal,0.08196721311475409,False
40691,15410,A,A,A_CORE,A_PERIPHERY,internal,0.0,True
40691,5502,A,A,A_CORE,A_CORE,internal,0.1935483870967742,False
